,P_NAME,P_RADIUS,P_DENSITY,P_ESCAPE,P_TEMP_SURF
30,55 Cnc e,1.87207,1.2178426,2.0659399,2066.9461
33,61 Vir b,2.10748,0.54327754,1.5533679,1214.7088
63,BD-06 1339 b,2.84734,0.37173883,1.7360343,772.23385
72,CD Cet b,1.81602,0.65963152,1.4749297,492.19235
110,CoRoT-7 b,1.6815,0.85768575,1.5572594,1867.6349
111,CoRoT-7 c,2.83613,0.368223,1.7210029,1135.9045
120,DMPP-1 c,3.06033,0.33488394,1.7709872,1277.4104
121,DMPP-1 d,1.64787,0.74862431,1.4257879,1683.3767
122,DMPP-1 e,1.86086,0.64070808,1.4895113,1355.3362
124,DMPP-3 A b,1.41246,0.91584022,1.3517177,943.53261
127,EPIC 201170410.02,1.04253,1.0097851,1.0476182,515.89107
128,EPIC 201238110 b,1.87207,0.63459581,1.4913195,329.23977
129,EPIC 201427007 b,1.50214,0.84298649,1.3791793,2257.313
130,EPIC 201497682 b,0.69502,0.77627232,0.61235653,1071.8206
131,EPIC 201595106 b,1.30036,1.0190382,1.3126799,2109.8297
132,EPIC 201615463 c,1.22189,1.0871273,1.2740085,1695.8241
133,EPIC 201754305 d,1.03132,0.98512366,1.0236201,1017.0023
134,EPIC 201757695.02,0.90801,0.92125529,0.87152657,1356.2035
135,EPIC 201833600 c,0.99769,0.97932473,0.98732238,853.50759
136,EPIC 201841433 b,1.04253,0.98734546,1.0359126,1067.0547
137,EPIC 205950854 c,1.31157,1.00581,1.3153746,947.37929
138,EPIC 206024342 b,1.70392,0.71312807,1.4389078,1142.8475
139,EPIC 206024342 c,1.40125,0.92413467,1.3470486,1946.918
141,EPIC 206032309 b,1.0089,0.98108594,0.99931326,687.50342
142,EPIC 206042996 b,1.70392,0.71312807,1.4389078,737.08305
143,EPIC 206042996 c,1.19947,1.0829323,1.2482169,1814.9918
144,EPIC 206215704 b,0.99769,0.97932473,0.98732238,547.02663
145,EPIC 206317286 b,0.96406,0.93644848,0.93292345,1328.3316
146,EPIC 206317286 c,2.09627,0.54513942,1.5477507,580.7363
147,EPIC 211822797 b,1.91691,0.61816947,1.5071466,428.48827
149,EPIC 212297394 b,1.47972,0.86226826,1.3740443,1203.7826
150,EPIC 212297394 c,2.27563,0.49086107,1.59434,935.18362
151,EPIC 212424622 b,2.17474,0.51913392,1.5669208,853.49212
152,EPIC 212499991 b,1.60303,0.77155556,1.4080733,480.37396
153,EPIC 212587672 b,1.25552,1.0743539,1.3013596,833.15966
154,EPIC 212587672 c,2.32047,0.48075752,1.6089369,738.0787
155,EPIC 212624936 b,1.19947,1.0829323,1.2482169,2298.3115
156,EPIC 212624936 c,2.29805,0.48710959,1.6038835,840.9723
159,EPIC 220492298 b,0.98648,0.9766733,0.97490645,2259.1752
160,EPIC 220554210 c,1.60303,0.77155556,1.4080733,2062.9307
161,EPIC 220674823 b,1.60303,1.8741085,2.1945173,2345.5992
162,EPIC 220674823 c,2.19716,0.54685221,1.6247879,811.74798
163,EPIC 228836835 b,1.09858,1.030779,1.1153585,1044.5794
166,EPIC 249893012 b,1.95054,1.1790542,2.1179795,1628.6357
170,G 264-012 b,1.39004,0.93129012,1.3414355,612.48937
171,G 264-012 c,1.75997,0.68795236,1.4597701,403.54416
172,G 9-40 b,2.02901,0.5707302,1.5328498,471.5094
173,GJ 1061 b,1.09858,1.0331761,1.1166546,400.57422
174,GJ 1061 c,1.17705,1.0660922,1.2153246,310.52811
175,GJ 1061 d,1.15463,1.0654016,1.1917894,246.60128
176,GJ 1132 b,1.13221,1.1430934,1.2105085,596.40874
177,GJ 1132 c,1.43488,0.89401835,1.3567155,337.59722
181,GJ 1252 b,1.17705,0.80882677,1.0585775,1125.2789
182,GJ 1265 b,2.62314,0.40993096,1.6794877,438.21839
184,GJ 15 A b,1.55819,0.80061517,1.3942233,413.3463
188,GJ 163 c,2.49983,0.43538604,1.6494826,303.77722
191,GJ 180 b,2.43257,0.45087053,1.6333952,320.21645
192,GJ 180 c,2.41015,0.45721388,1.6296854,270.36815
193,GJ 180 d,2.65677,0.4032039,1.6870048,204.74187
194,GJ 2030 b,1.98417,0.58792695,1.52139,2198.0796
197,GJ 229 A c,2.86976,0.36282514,1.728599,227.72887
199,GJ 251 b,1.82723,0.65590091,1.4798317,362.51159
201,GJ 273 b,1.51335,0.83356197,1.3816827,291.70037
202,GJ 273 c,1.05374,1.0077798,1.057831,460.50053
204,GJ 3082 b,2.79129,0.3770483,1.7139709,439.61871
205,GJ 3090 b,2.1299,0.34571421,1.2523272,742.0362
206,GJ 3138 b,1.18826,1.0608299,1.2238674,941.88563
207,GJ 3138 c,1.87207,0.63701793,1.4941628,554.56671
215,GJ 3293 d,2.66798,0.40015111,1.6876974,251.33019
216,GJ 3293 e,1.62545,0.76374962,1.4205258,385.60326
217,GJ 3323 b,1.22189,1.1080336,1.2862002,360.74047
218,GJ 3323 c,1.32278,0.99830606,1.3216592,184.1012
219,GJ 3341 b,2.45499,0.44679295,1.6409785,395.45551
222,GJ 3473 b,1.26673,0.91473617,1.2115239,798.74614
223,GJ 3473 c,2.63435,0.40524158,1.67699,340.18775
226,GJ 357 b,1.22189,1.0087287,1.2272112,546.30691
227,GJ 357 c,1.65908,0.7446873,1.4317075,413.81459
228,GJ 357 d,2.34289,0.47425447,1.6134578,226.28493
229,GJ 3634 b,2.83613,0.36223224,1.7069456,638.41891
230,GJ 367 b,0.71744,1.4803481,0.87290606,1406.3439
231,GJ 3779 b,2.74645,0.38615377,1.706679,544.31572
232,GJ 3929 b,1.08737,1.3621085,1.2690631,585.4913
233,GJ 3929 c,2.25321,0.49926971,1.5920961,326.57145
234,GJ 393 b,1.16584,1.0790898,1.2110658,501.12195
235,GJ 3942 b,2.56709,0.42196713,1.6675559,611.81475
236,GJ 3998 b,1.37883,0.94206529,1.3382931,760.36431
237,GJ 3998 c,2.37652,0.466481,1.6231492,433.97078
238,GJ 411 b,1.44609,0.8891531,1.3635893,382.93697
239,GJ 414 A b,2.63435,0.41567251,1.6984358,345.96348
243,GJ 433 b,2.33168,0.4766147,1.6097286,434.49164
245,GJ 433 d,2.14111,0.5320014,1.5616919,291.66045
248,GJ 486 b,1.30036,1.2821091,1.4724009,724.64991
250,GJ 514 b,2.1299,0.53814315,1.5624572,198.94915
251,GJ 536 b,2.17474,0.52098797,1.5697164,504.4022
253,GJ 581 c,2.20837,0.51053173,1.5779136,362.03711
254,GJ 581 e,1.16584,1.0630438,1.2020279,579.40404
255,GJ 625 b,1.49093,0.8506365,1.3750841,345.11188
257,GJ 667 C b,2.23079,0.51533376,1.6014117,437.63717
258,GJ 667 C c,1.77118,0.68641269,1.4674231,278.45489
259,GJ 667 C e,1.44609,0.84080672,1.3259997,213.31434
260,GJ 667 C f,1.44609,0.84080672,1.3259997,249.24931
261,GJ 667 C g,1.98417,0.5696178,1.4975132,132.81909
265,GJ 676 A d,1.77118,0.68355263,1.4643628,794.12756
266,GJ 676 A e,2.47741,0.43999789,1.643324,370.76516
268,GJ 682 b,1.93933,0.60307746,1.5060461,215.03131
269,GJ 682 c,2.89218,0.35957625,1.7342864,144.94132
270,GJ 685 b,2.94823,0.35123786,1.7472781,381.52332
274,GJ 740 b,1.53577,0.81688947,1.3880587,840.78258
281,GJ 876 d,2.51104,0.42155142,1.6303427,663.65048
283,GJ 887 b,1.88328,0.62856514,1.4931039,483.29941
284,GJ 887 c,2.66798,0.40015111,1.6876974,363.81458
288,GJ 9689 b,3.07154,0.33298556,1.7724291,424.9845
290,GJ 9827 b,1.58061,1.2435019,1.7625764,1220.0898
291,GJ 9827 c,1.24431,0.43552221,0.82117127,844.40518
292,GJ 9827 d,2.0178,0.49170356,1.4149132,707.49923
300,Gl 49 b,2.242,0.49946366,1.5844829,447.1329
301,Gl 686 b,2.4662,0.44157552,1.6388182,395.2593
478,HD 106315 b,2.44378,0.86325575,2.2705541,1167.9702
487,HD 108236 b,1.61424,0.77070471,1.4171379,1240.2535
488,HD 108236 c,2.07385,0.55232135,1.5412506,1059.8478
491,HD 108236 f,2.0178,0.57642667,1.5319696,629.34766
505,HD 110113 b,2.05143,0.52718745,1.4894956,1509.0422
551,HD 125595 b,2.39894,0.4604304,1.6278013,713.14153
580,HD 136352 b,1.65908,1.0335146,1.6866526,935.25966
582,HD 136352 d,2.56709,0.52135298,1.8535616,445.42671
587,HD 137496 b,1.31157,1.7904545,1.7549838,2148.9701
590,HD 13808 c,3.12759,0.32558298,1.7845991,442.53271
618,HD 1461 b,2.42136,0.45357959,1.6307452,1204.6661
619,HD 1461 c,2.23079,0.5035956,1.5830683,904.90711
643,HD 15337 b,1.63666,1.7130911,2.1421442,1043.3142
644,HD 15337 c,2.38773,0.59582288,1.8430784,669.64274
649,HD 154088 b,2.45499,0.44614853,1.6397946,723.35184
658,HD 155918 b,2.64556,0.4050898,1.6838107,1674.5781
665,HD 156668 b,1.87207,0.62975157,1.4856165,1468.878
669,HD 158259 b,1.28915,1.0354693,1.3118134,1769.9433
670,HD 158259 c,2.23079,0.50445449,1.5844177,1521.0012
671,HD 158259 d,2.18595,0.51788226,1.5730979,1324.4359
672,HD 158259 e,2.34289,0.47277165,1.6109335,1149.4888
673,HD 158259 f,2.3541,0.47067871,1.6150545,1001.3383
697,HD 164922 d,1.82723,0.65590091,1.4798317,822.07177
704,HD 168009 b,3.04912,0.33634878,1.768355,907.69558
722,HD 175607 b,2.94823,0.35036969,1.7451173,605.91374
724,HD 176986 b,2.26442,0.49435503,1.5921224,869.60087
725,HD 176986 c,2.98186,0.34620042,1.7544906,632.79567
741,HD 181433 b,2.39894,0.4604304,1.6278013,774.25443
759,HD 189567 b,2.84734,0.36815913,1.7276554,1038.3177
760,HD 189567 c,2.54467,0.42473208,1.6583989,779.89825
771,HD 191939 d,2.99307,0.10442812,0.96722073,559.5012
797,HD 20329 b,1.71513,1.4709161,2.0801325,2205.8931
811,HD 20781 b,1.21068,1.0925313,1.2654539,1045.8532
812,HD 20781 c,2.16353,0.52724524,1.5709749,759.24777
818,HD 207897 b,2.49983,0.92183839,2.4001472,653.31234
819,HD 20794 b,1.44609,0.89335714,1.3668092,753.9926
820,HD 20794 c,1.35641,0.96790514,1.3344656,580.53958
821,HD 20794 d,2.04022,0.56137415,1.5286329,442.84194
822,HD 20794 e,2.02901,0.57111068,1.5333607,365.19604
838,HD 213519 b,3.04912,0.33556397,1.7662907,951.49051
839,HD 213885 b,1.74876,1.6509494,2.2469691,2197.3879
843,HD 215152 b,1.18826,1.083562,1.2369107,886.88287
844,HD 215152 c,1.17705,1.0543983,1.2086408,820.18784
845,HD 215152 d,1.47972,0.86423019,1.3756066,717.801
846,HD 215152 e,1.50214,0.84861265,1.383774,542.2765
847,HD 215497 b,2.39894,0.4604304,1.6278013,1014.5794
852,HD 216520 c,3.03791,0.3366851,1.7627343,304.973
855,HD 21693 b,2.8025,0.37398575,1.7138513,668.56995
861,HD 217786 c,2.62314,0.40764183,1.6747919,1729.6796
866,HD 219134 b,1.60303,1.1503893,1.7193491,1048.4044
867,HD 219134 c,1.51335,1.2581375,1.6974752,807.53189
869,HD 219134 f,1.31157,3.2357781,2.3592874,538.89048
891,HD 22496 b,2.21958,0.5095205,1.5843519,648.16508
899,HD 23472 b,1.99538,1.0473334,2.0420581,588.8121
900,HD 23472 c,1.87207,0.51978725,1.3496927,494.76382
901,HD 23472 d,0.75107,1.2977679,0.85561605,968.17607
902,HD 23472 e,0.81833,1.3165356,0.93895498,769.72057
903,HD 23472 f,1.13221,0.52993983,0.82421453,666.84277
905,HD 238090 b,2.52225,0.42942472,1.6528432,482.23527
918,HD 260655 b,1.24431,1.1102517,1.3111106,733.28595
919,HD 260655 c,1.53577,0.85286419,1.4182935,576.27582
923,HD 26965 b,2.84734,0.36692,1.7247455,505.5645
930,HD 28109 b,2.19716,1.7436345,2.9012785,1008.3739
938,HD 285968 b,2.83613,0.36223224,1.7069456,431.21986
954,HD 3167 b,1.62545,1.1012204,1.7057318,1833.6699
956,HD 3167 d,2.09627,0.54617449,1.5492194,876.17195
957,HD 3167 e,3.09396,0.32891111,1.77441,377.53289
990,HD 39194 b,1.82723,0.65590091,1.4798317,958.18669
991,HD 39194 c,2.38773,0.46274332,1.6242591,707.38243
992,HD 39194 d,1.82723,0.65590091,1.4798317,524.84566
993,HD 39855 b,2.84734,0.36815913,1.7276554,1183.1614
994,HD 40307 b,1.82723,0.65642188,1.4804193,918.33323
995,HD 40307 c,2.45499,0.44679295,1.6409785,704.44891
996,HD 40307 d,3.04912,0.33522762,1.7654053,547.8178
997,HD 40307 f,2.1299,0.5394589,1.5643661,400.73879
998,HD 40307 g,2.56709,0.41896113,1.6616057,255.74628
1016,HD 45184 c,2.9146,0.35557813,1.7379868,894.11052
1040,HD 5278 b,2.45499,0.52712975,1.7824136,974.6405
1059,HD 63433 b,2.15232,0.52915112,1.5656573,999.66911
1096,HD 73583 c,2.38773,0.71255934,2.01556,526.90933
1108,HD 7924 b,2.39894,0.4604304,1.6278013,929.60246
1109,HD 7924 c,2.72403,0.38884867,1.6986433,672.82612
1110,HD 7924 d,2.42136,0.45357959,1.6307452,574.05495
1113,HD 80653 b,1.61424,1.3313546,1.8625802,2563.9921
1129,HD 85512 b,1.71513,0.69293693,1.4277228,360.91468
1134,HD 86226 c,2.16353,0.71586095,1.8305317,1354.3152
1150,HD 93351 b,1.70392,0.71505544,1.440851,1375.6531
1152,HD 93385 b,1.88328,0.62856514,1.4931039,1172.3056
1153,HD 93385 c,2.56709,0.41971263,1.6630952,966.0825
1154,HD 93385 d,2.89218,0.35957625,1.7342864,639.67105
1155,HD 93963 A b,1.3452,3.2041006,2.4079082,2108.2285
1171,HD 96700 b,2.92581,0.3553136,1.7440223,1117.4823
1172,HD 96700 c,1.69271,0.72149246,1.4377999,825.9916
1177,HD 97658 b,2.11869,0.87256297,1.9790912,780.28786
1192,HIP 116454 b,2.4662,0.84755378,2.2704499,727.04137
1203,HIP 38594 b,2.76887,0.38164036,1.7105261,308.0067
1214,HIP 54373 b,2.86976,0.36470785,1.7330781,565.85212
1218,HIP 57274 b,2.39894,0.4604304,1.6278013,1210.4093
1247,HIP 97166 c,3.11638,0.32711389,1.7823784,672.64268
1253,HR 858 b,2.08506,0.55047314,1.5469869,1616.5767
1254,HR 858 c,1.93933,0.60569196,1.5093071,1368.9933
1255,HR 858 d,2.16353,0.52724524,1.5709749,1106.0163
1266,K2-101 b,1.99538,0.5880749,1.5301779,608.92723
1267,K2-102 b,1.30036,1.0190382,1.3126799,684.70805
1268,K2-104 b,1.7936,0.6665009,1.4642862,809.73461
1274,K2-111 b,1.81602,0.88304654,1.7065241,1413.5867
1279,K2-116 b,0.69502,0.76680558,0.6086112,854.57911
1280,K2-117 b,2.02901,0.5707302,1.5328498,958.05841
1281,K2-117 c,2.06264,0.55775384,1.5404398,593.09428
1284,K2-12 b,2.33168,0.47636398,1.6093052,1058.9697
1285,K2-120 b,2.00659,0.58220769,1.5310791,702.08324
1287,K2-122 b,1.15463,1.0757253,1.1975496,787.78
1290,K2-125 b,2.17474,0.52531409,1.5762201,321.48003
1291,K2-126 b,1.97296,0.59179781,1.5177665,677.51821
1293,K2-128 b,1.42367,0.90208623,1.3521764,754.95339
1294,K2-129 b,1.04253,0.98734546,1.0359126,420.31265
1295,K2-13 b,1.89449,0.62167993,1.4937425,578.98622
1296,K2-130 b,1.25552,1.0599007,1.2925764,1013.5733
1297,K2-131 b,1.50214,1.8585086,2.0478243,2240.5721
1299,K2-133 b,1.3452,0.96880302,1.3240507,687.15271
1300,K2-133 c,1.60303,0.77927111,1.4150961,589.4213
1301,K2-133 d,2.00659,0.57827386,1.5258977,448.81442
1302,K2-133 e,1.72634,0.71041315,1.4550631,334.73274
1303,K2-136 b,0.98648,0.9766733,0.97490645,687.31574
1305,K2-136 d,1.44609,0.89230613,1.3660049,465.8044
1307,K2-138 b,1.51335,0.89408463,1.430964,1325.4972
1308,K2-138 c,2.29805,0.51984545,1.6569011,1154.648
1309,K2-138 d,2.38773,0.58181451,1.8212832,1004.6211
1311,K2-138 f,2.90339,0.066618276,0.74937996,754.43265
1316,K2-141 b,1.51335,1.4653818,1.8319549,2208.077
1318,K2-146 b,2.05143,0.66855616,1.6773576,638.69151
1319,K2-146 c,2.18595,0.71748906,1.851603,556.6009
1320,K2-147 b,0.72865,0.81333684,0.65713438,1084.6064
1321,K2-148 b,1.33399,0.98138272,1.321514,761.10188
1322,K2-148 c,1.72634,0.71041315,1.4550631,653.40186
1323,K2-148 d,1.63666,0.76121274,1.427945,582.9083
1324,K2-149 b,1.63666,0.76121274,1.427945,469.82019
1325,K2-15 b,2.47741,0.44104302,1.6452745,734.85224
1326,K2-150 b,1.99538,0.5880749,1.5301779,428.50265
1327,K2-151 b,1.49093,0.85255451,1.3766335,609.34928
1328,K2-152 b,2.28684,0.48899299,1.5991423,377.32196
1329,K2-153 b,1.99538,0.5880749,1.5301779,528.61141
1330,K2-154 b,1.99538,0.58007388,1.5197329,795.68873
1331,K2-154 c,2.07385,0.55232135,1.5412506,615.42677
1332,K2-155 b,1.80481,0.66497114,1.4717461,598.20848
1334,K2-155 d,1.9057,0.61536579,1.4949312,322.22253
1335,K2-156 b,1.09858,1.030779,1.1153585,1455.0489
1336,K2-157 b,0.99769,0.97932473,0.98732238,2576.2829
1338,K2-158 c,1.27794,1.0462067,1.3071313,1050.3294
1339,K2-159 b,2.26442,0.49271265,1.5894755,762.37035
1340,K2-16 b,2.0178,0.57642667,1.5319696,718.88232
1344,K2-162 b,1.43488,0.90262502,1.3632304,699.09654
1345,K2-163 b,2.4662,0.44284685,1.6411757,825.42322
1347,K2-165 b,1.27794,1.0385924,1.302366,1288.8621
1348,K2-165 c,1.55819,0.80229537,1.3956855,1047.822
1350,K2-166 b,2.18595,0.52031649,1.5767906,1278.5776
1351,K2-167 b,2.26442,0.49544994,1.5938846,1157.1896
1352,K2-168 b,1.86086,0.64120132,1.4900845,755.85426
1353,K2-169 b,1.27794,1.0370695,1.3014108,1012.5154
1354,K2-17 b,2.23079,0.5038819,1.5835182,468.87827
1355,K2-170 b,1.42367,0.89988334,1.3505244,1099.0405
1356,K2-170 c,1.80481,0.66497114,1.4717461,932.60189
1358,K2-172 b,1.67029,0.729794,1.426895,750.21435
1360,K2-173 b,1.60303,0.77927111,1.4150961,1125.3516
1362,K2-175 b,2.04022,0.56511665,1.5337199,1217.3763
1363,K2-176 b,1.49093,0.85351351,1.3774075,973.79484
1364,K2-177 b,2.11869,0.53804151,1.5540869,1002.9513
1367,K2-18 b,2.36531,0.67417146,1.9421074,302.766
1368,K2-18 c,2.64556,0.40560475,1.6848806,461.5913
1372,K2-183 b,1.09858,1.030779,1.1153585,2470.1069
1373,K2-183 c,2.29805,0.48710959,1.6038835,873.49971
1374,K2-183 d,2.29805,0.48710959,1.6038835,680.06622
1375,K2-184 b,1.46851,0.87212996,1.3714106,557.08411
1376,K2-185 b,1.15463,1.0426895,1.1790178,894.70225
1377,K2-185 c,2.38773,0.46227637,1.6234393,524.44119
1379,K2-187 b,1.19947,1.0829323,1.2482169,1990.897
1380,K2-187 c,1.40125,0.92413467,1.3470486,1287.7385
1381,K2-187 d,2.39894,0.4604304,1.6278013,957.86537
1382,K2-187 e,1.9057,0.61536579,1.4949312,766.64297
1383,K2-188 b,1.3452,0.98185966,1.332943,1881.5761
1385,K2-189 b,1.52456,0.82517568,1.3848978,1319.6754
1386,K2-189 c,2.49983,0.43538604,1.6494826,972.67166
1390,K2-190 b,1.35641,0.96535803,1.3327086,931.28963
1391,K2-190 c,1.09858,1.0092045,1.1036244,715.64637
1392,K2-191 b,1.58061,0.78956336,1.4044886,1209.313
1393,K2-192 b,1.52456,0.82517568,1.3848978,1056.5077
1401,K2-198 c,1.42367,0.90539058,1.3546507,1131.5876
1402,K2-198 d,2.44378,0.4464365,1.6328337,867.75777
1403,K2-199 b,1.72634,1.3411365,1.9992303,965.33528
1405,K2-200 b,1.36762,0.95175375,1.3342209,1162.1812
1406,K2-201 b,1.40125,0.92413467,1.3470486,1732.8626
1408,K2-202 b,2.29805,0.48710959,1.6038835,1133.1602
1409,K2-203 b,1.36762,0.95920874,1.3394361,758.88735
1411,K2-205 b,1.99538,0.58407439,1.5249644,776.38186
1414,K2-208 b,1.6815,0.72866521,1.4353602,1141.6457
1415,K2-209 b,0.86317,0.90932884,0.823108,1207.6658
1416,K2-21 b,1.83844,0.64960221,1.4817441,577.81891
1417,K2-21 c,2.48862,0.43923405,1.6493263,497.52794
1418,K2-210 b,0.86317,0.87967681,0.80957653,2183.278
1419,K2-211 b,1.30036,1.0190382,1.3126799,1923.2913
1421,K2-213 b,1.51335,0.83723001,1.3847194,1165.9761
1422,K2-214 b,2.43257,0.45042894,1.6325951,1115.2897
1423,K2-215 b,2.11869,0.54138338,1.5589058,1002.0443
1424,K2-216 b,1.74876,1.4958386,2.1388118,1135.3812
1427,K2-219 b,1.3452,0.97924834,1.3311693,1420.5721
1428,K2-219 c,1.43488,0.90047335,1.3616046,1188.159
1431,K2-220 b,2.38773,0.46227637,1.6234393,836.05757
1432,K2-221 b,1.6815,0.72866521,1.4353602,1478.4727
1433,K2-222 b,2.38773,0.46227637,1.6234393,895.67128
1434,K2-223 b,0.88559,0.919793,0.84933252,2502.1818
1435,K2-223 c,1.50214,0.84298649,1.3791793,1203.468
1436,K2-224 b,1.55819,0.80733597,1.400063,1102.5438
1437,K2-224 c,2.41015,0.45630581,1.6280662,841.40262
1439,K2-226 b,1.53577,0.82478636,1.3947518,1207.8019
1440,K2-227 b,1.67029,0.729794,1.426895,789.04208
1441,K2-228 b,1.21068,1.0853672,1.261298,959.98041
1442,K2-229 b,0.99769,2.5059192,1.5793528,2009.4864
1444,K2-230 b,1.96175,0.5977912,1.5167654,1707.4935
1445,K2-231 b,2.49983,0.43538604,1.6494826,801.85738
1452,K2-239 b,1.09858,1.030779,1.1153585,487.24953
1453,K2-239 c,0.99769,0.97932473,0.98732238,426.34334
1454,K2-239 d,1.09858,1.030779,1.1153585,390.9538
1457,K2-240 b,1.99538,0.5880749,1.5301779,609.41345
1458,K2-240 c,1.80481,0.66497114,1.4717461,405.44225
1461,K2-243 b,2.17474,0.51913392,1.5669208,1115.8503
1462,K2-243 c,2.00659,0.58220769,1.5310791,863.06451
1463,K2-244 b,1.74876,0.69532426,1.4582229,713.89215
1466,K2-247 b,2.11869,0.54138338,1.5589058,993.19364
1467,K2-247 c,2.18595,0.52031649,1.5767906,698.28572
1471,K2-250 b,2.44378,0.4464365,1.6328337,1050.9072
1472,K2-251 b,2.3541,0.47019147,1.6142183,504.41847
1473,K2-252 b,1.73755,0.70281045,1.456654,705.0913
1475,K2-254 b,1.62545,0.76967016,1.4260211,846.89918
1476,K2-254 c,2.18595,0.52031649,1.5767906,590.02426
1479,K2-257 b,0.82954,0.87413762,0.77558114,884.08464
1481,K2-259 b,2.32047,0.48075752,1.6089369,888.48059
1485,K2-263 b,2.41015,1.057222,2.4781476,487.77104
1486,K2-264 b,2.23079,0.5038819,1.5835182,538.2004
1488,K2-265 b,1.71513,1.296422,1.9528561,1411.1644
1490,K2-266 c,0.70623,0.82109813,0.63994654,687.44492
1493,K2-268 b,1.50214,0.84298649,1.3791793,1250.1017
1495,K2-268 d,1.49093,0.85255451,1.3766335,975.95877
1496,K2-268 e,1.33399,0.98138272,1.321514,882.20575
1497,K2-268 f,2.23079,0.5038819,1.5835182,543.16222
1498,K2-269 b,1.5694,0.79920368,1.4030152,1634.645
1500,K2-270 b,1.37883,0.9457026,1.3408741,1327.7681
1505,K2-274 b,2.08506,0.55047314,1.5469869,691.32491
1506,K2-275 b,2.34289,0.47203024,1.6096699,1228.799
1507,K2-275 c,2.20837,0.51348278,1.5824674,689.02149
1509,K2-277 b,2.07385,0.55232135,1.5412506,1074.7782
1511,K2-279 b,1.21068,1.0853672,1.261298,987.83252
1512,K2-28 b,2.32047,0.48075752,1.6089369,643.81907
1515,K2-282 b,2.49983,0.43538604,1.6494826,1138.0739
1522,K2-286 b,2.09627,0.54858966,1.5526409,374.7396
1524,K2-288 B b,1.9057,0.61536579,1.4949312,233.91
1529,K2-291 b,1.59182,1.609037,2.019189,1448.0892
1531,K2-293 b,2.45499,0.4446449,1.6370291,791.58679
1532,K2-294 b,1.65908,0.7446873,1.4317075,1596.1468
1534,K2-3 b,1.98417,0.82960764,1.8072376,545.5755
1535,K2-3 c,1.55819,0.56538721,1.1716379,404.67798
1540,K2-315 b,0.95285,0.93315171,0.92045099,477.39984
1541,K2-316 b,1.33399,0.98138272,1.321514,827.58394
1542,K2-316 c,1.82723,0.65642188,1.4804193,415.91945
1544,K2-318 b,1.65908,0.7446873,1.4317075,457.0477
1549,K2-32 e,1.21068,1.1838741,1.3172922,981.44684
1551,K2-321 b,1.95054,0.59959169,1.5103676,690.36504
1552,K2-322 b,1.91691,0.61816947,1.5071466,649.12375
1553,K2-323 b,2.09627,0.54858966,1.5526409,372.79118
1554,K2-324 b,2.43257,0.45042894,1.6325951,734.18706
1555,K2-325 b,2.19716,0.51538948,1.577355,432.37812
1556,K2-326 b,2.27563,0.49355811,1.5987141,1164.4963
1560,K2-331 b,1.7936,0.6665009,1.4642862,992.44618
1562,K2-332 b,2.19716,0.51538948,1.577355,299.017
1565,K2-335 b,2.20837,0.51348278,1.5824674,1081.1297
1566,K2-336 b,1.22189,1.0871273,1.2740085,624.89475
1568,K2-338 b,1.03132,0.98512366,1.0236201,869.19115
1569,K2-339 b,1.91691,0.61816947,1.5071466,552.00623
1573,K2-342 b,2.02901,0.5707302,1.5328498,958.10534
1574,K2-343 b,1.64787,0.75288592,1.4298403,718.97188
1575,K2-343 c,2.0178,0.57642667,1.5319696,512.90462
1576,K2-344 b,1.59182,0.78245529,1.4080683,759.3408
1577,K2-345 b,2.10748,0.54327754,1.5533679,485.99015
1578,K2-346 b,2.26442,0.49271265,1.5894755,500.5888
1579,K2-347 b,2.41015,0.45630581,1.6280662,682.76444
1582,K2-349 b,1.37883,0.9457026,1.3408741,886.58318
1583,K2-35 b,1.32278,0.9941865,1.3189294,1028.2034
1584,K2-35 c,1.92812,0.61188395,1.5082335,810.30217
1585,K2-350 b,1.53577,0.82478636,1.3947518,1274.0284
1588,K2-352 b,1.36762,0.95796624,1.3385683,1290.8257
1589,K2-352 c,1.91691,0.61816947,1.5071466,985.61903
1590,K2-352 d,2.23079,0.5038819,1.5835182,809.36503
1592,K2-354 b,1.55819,0.80733597,1.400063,599.51296
1593,K2-355 b,2.25321,0.49732487,1.5889922,1071.1793
1594,K2-356 b,2.28684,0.48899299,1.5991423,625.23962
1597,K2-36 b,1.43488,1.3200488,1.6485821,1387.7725
1600,K2-366 b,2.3541,0.47262769,1.6183949,791.8636
1601,K2-367 b,2.41015,0.45857598,1.6321111,480.07381
1602,K2-368 b,1.33399,0.98406044,1.3233157,845.39528
1603,K2-368 c,1.35641,0.97045226,1.3362203,679.92431
1604,K2-368 d,1.95054,0.59959169,1.5103676,531.69694
1605,K2-369 b,1.31157,1.0100361,1.3181351,1127.7966
1606,K2-37 b,1.61424,0.76314878,1.410174,971.65093
1612,K2-373 b,2.06264,0.55775384,1.5404398,1156.2997
1613,K2-374 b,1.59182,0.78481921,1.4101937,1267.0783
1614,K2-374 c,2.20837,0.51348278,1.5824674,824.12623
1615,K2-375 b,2.242,0.50200187,1.5885039,1040.7617
1616,K2-376 b,1.73755,0.69675174,1.4503618,1298.3888
1617,K2-377 b,1.69271,0.72083715,1.4371468,567.08244
1619,K2-379 b,2.18595,0.51727371,1.5721733,710.28083
1620,K2-38 b,1.9057,2.7553692,3.1633295,1277.4335
1621,K2-38 c,2.42136,0.69738422,2.0220664,926.68515
