P_NAME,P_RADIUS in MU,P_DENSITY in MU,P_ESCAPE in MU
Kepler-1361 b,1.6286226415094338,1.2389814225352114,1.7990589555555554
Kepler-1363 b,2.3689056603773584,1.4928178873239437,2.872392
Kepler-1364 b,4.060981132075471,0.7452832676056338,3.4792384444444444
Kepler-1365 b,1.734377358490566,1.308281704225352,1.9687327333333333
Kepler-1365 c,1.5017169811320754,1.216361,1.6436595555555555
Kepler-1366 b,2.707320754716981,1.2561502535211269,3.011293111111111
Kepler-1367 b,1.734377358490566,1.308281704225352,1.9687327333333333
Kepler-1368 b,3.1091886792452827,1.060402704225352,3.1774228888888887
Kepler-137 b,2.77077358490566,1.2283520563380281,3.047579111111111
Kepler-137 c,3.553358490566038,0.8846328309859156,3.316752666666667
Kepler-1370 b,3.468754716981132,0.9149326901408451,3.292764666666667
Kepler-1370 c,2.3900566037735844,1.4931771830985916,2.898387111111111
Kepler-1371 b,1.374811320754717,1.1455448450704224,1.4602986222222223
Kepler-1371 c,1.2056037735849057,1.0638590422535212,1.2340682444444444
Kepler-1372 b,2.3900566037735844,1.4931771830985916,2.898387111111111
Kepler-1373 b,2.1785471698113206,1.5151060563380283,2.6612213333333337
Kepler-1374 b,4.314792452830189,0.6887225211267606,3.5536495555555554
Kepler-1375 b,3.278396226415094,0.9898738732394367,3.2370088888888886
Kepler-1376 b,1.9881886792452828,1.392626929577465,2.328453333333333
Kepler-1377 b,2.3689056603773584,1.4928178873239437,2.872392
Kepler-1378 b,4.145584905660376,0.725900676056338,3.5052333333333334
Kepler-1379 b,2.453509433962264,1.4352650704225354,2.9170664444444445
Kepler-138 c,2.2631509433962265,1.608263943661972,2.8482933333333333
Kepler-138 d,2.2843018867924525,0.5070394647887324,1.6142355555555554
Kepler-1380 b,2.707320754716981,1.2561502535211269,3.011293111111111
Kepler-1381 b,4.25133962264151,0.7004575633802816,3.531093777777778
Kepler-1382 b,3.553358490566038,0.8846328309859156,3.316752666666667
Kepler-1383 b,2.665018867924528,1.2851500985915494,2.998263111111111
Kepler-1384 b,3.6591132075471697,0.8530872676056339,3.3540157777777777
Kepler-1385 b,1.6074716981132076,1.2378621971830985,1.7748923555555556
Kepler-1386 b,2.347754716981132,1.5126171830985917,2.8655617777777778
Kepler-1387 b,1.7555283018867924,1.3115797183098592,1.9952518222222222
Kepler-1388 c,4.272490566037735,0.6939614788732394,3.5321677777777776
Kepler-1388 e,4.632056603773584,0.6292858450704226,3.6466188888888884
Kepler-1389 b,3.3418490566037735,0.9587219436619718,3.2473244444444442
Kepler-1390 b,2.2208490566037735,1.5180084507042253,2.7154928888888885
Kepler-1391 b,3.172641509433962,1.026289028169014,3.1896893333333334
Kepler-1392 b,3.7014150943396227,0.8419594366197183,3.3705897777777776
Kepler-1393 b,1.5017169811320754,1.216361,1.6436595555555555
Kepler-1394 b,2.622716981132075,1.316676253521127,2.9866439999999996
Kepler-1395 b,1.5017169811320754,1.216361,1.6436595555555555
Kepler-1396 b,3.912924528301887,0.7779173943661973,3.425001333333333
Kepler-1397 b,3.2360943396226416,1.0025848028169015,3.2156906666666667
Kepler-1398 b,1.6920754716981132,1.3033657464788733,1.9171028444444445
Kepler-1398 c,1.94588679245283,1.3874981126760564,2.2747113333333333
Kepler-1399 b,2.3689056603773584,1.4928178873239437,2.872392
Kepler-140 b,3.0457358490566033,1.0748574366197183,3.13372
Kepler-140 c,3.4053018867924525,0.9365790704225353,3.270546888888889
Kepler-1400 b,3.0668867924528302,1.0631955070422534,3.138317333333333
Kepler-1401 b,3.172641509433962,1.026289028169014,3.1896893333333334
Kepler-1402 b,1.438264150943396,1.152113014084507,1.5320704222222223
Kepler-1403 b,4.039830188679245,0.7479295915492958,3.4672566666666667
Kepler-1404 b,3.786018867924528,0.8200108309859157,3.402398
Kepler-1406 b,2.072792452830188,1.451801408450704,2.4785744444444444
Kepler-1407 b,4.25133962264151,0.7004575633802816,3.531093777777778
Kepler-1408 b,1.6709245283018868,1.2954830985915493,1.8874056000000001
Kepler-1409 b,1.9670377358490565,1.3906274084507042,2.302028
Kepler-141 b,1.3113584905660376,1.0800078591549296,1.3524693333333333
Kepler-141 c,2.665018867924528,1.2851500985915494,2.998263111111111
Kepler-1410 b,3.3629999999999995,0.9486518169014084,3.2506695555555556
Kepler-1412 b,1.5651698113207548,1.2311797464788732,1.7235136444444443
Kepler-1413 b,3.426452830188679,0.9342905070422535,3.2868377777777775
Kepler-1414 b,2.326603773584906,1.5327592957746479,2.8585904444444443
Kepler-1415 b,2.432358490566038,1.4542285915492958,2.9109615555555557
Kepler-1416 b,1.6709245283018868,1.243921577464789,1.8494639333333334
Kepler-1417 b,1.8824339622641508,1.3793306056338028,2.1940497333333333
Kepler-1418 b,3.1303396226415097,1.0488553521126762,3.181572222222222
Kepler-142 b,3.7648679245283017,0.8170054647887325,3.377184222222222
Kepler-142 d,4.082132075471698,0.7381787042253523,3.480649777777778
Kepler-1420 b,2.4112075471698113,1.4735305633802818,2.904736222222222
Kepler-1421 b,1.7555283018867924,1.3115797183098592,1.9952518222222222
Kepler-1422 b,3.807169811320754,0.8118685492957747,3.404376888888889
Kepler-1423 b,2.0093396226415097,1.3972930563380284,2.3571631111111113
Kepler-1424 b,2.1785471698113206,1.5151060563380283,2.6612213333333337
Kepler-1425 b,1.776679245283019,1.3135457183098593,2.0208038444444445
Kepler-1426 b,2.9399811320754714,1.1370929154929579,3.111251111111111
Kepler-1427 b,2.072792452830188,1.451801408450704,2.4785744444444444
Kepler-1428 b,3.0880377358490563,1.07213061971831,3.173211111111111
Kepler-1429 b,2.432358490566038,1.4542285915492958,2.9109615555555557
Kepler-143 b,4.5474528301886785,0.6426842394366197,3.6179248888888886
Kepler-1430 b,2.2208490566037735,1.5180084507042253,2.7154928888888885
Kepler-1431 b,2.77077358490566,1.2283520563380281,3.047579111111111
Kepler-1432 b,4.18788679245283,0.7164063802816901,3.5177680000000002
Kepler-1433 b,2.9399811320754714,1.1370929154929579,3.111251111111111
Kepler-1434 b,2.093943396226415,1.454100281690141,2.5058475555555555
Kepler-1435 b,1.6286226415094338,1.2389814225352114,1.7990589555555554
Kepler-1436 b,2.4746603773584903,1.4166338028169017,2.9230546666666664
Kepler-1437 b,2.5804150943396227,1.3492482253521128,2.974596222222222
Kepler-1438 b,1.776679245283019,1.3135457183098593,2.0208038444444445
Kepler-1439 b,2.749622641509434,1.242453309859155,3.041624888888889
Kepler-144 b,2.5169622641509433,1.3822291830985918,2.936697777777778
Kepler-144 c,2.5381132075471697,1.3829009295774648,2.9620955555555555
Kepler-1440 b,2.3689056603773584,1.5131745070422535,2.891910222222222
Kepler-1441 b,2.4746603773584903,1.4166338028169017,2.9230546666666664
Kepler-1443 b,1.8401320754716979,1.3222384225352113,2.0998893555555553
Kepler-1444 b,4.103283018867924,0.739879,3.502711333333333
Kepler-1445 b,1.8189811320754716,1.3189415211267608,2.073163222222222
Kepler-1446 b,1.5440188679245281,1.2252921408450705,1.6961527333333333
Kepler-1448 b,3.0457358490566033,1.0748574366197183,3.13372
Kepler-1449 b,3.172641509433962,1.026289028169014,3.1896893333333334
Kepler-1450 b,3.2360943396226416,0.9937123802816902,3.201430222222222
Kepler-1454 b,3.553358490566038,0.8846328309859156,3.316752666666667
Kepler-1455 b,4.082132075471698,0.7381787042253523,3.480649777777778
Kepler-1456 b,2.1573962264150945,1.464283943661972,2.5908073333333332
Kepler-1457 b,3.7648679245283017,0.8170054647887325,3.377184222222222
Kepler-1459 b,2.5592641509433958,1.3650404225352113,2.9674295555555554
Kepler-1460 b,3.7014150943396227,0.8419594366197183,3.3705897777777776
Kepler-1461 b,3.828320754716981,0.803845352112676,3.4063328888888886
Kepler-1463 b,3.511056603773585,0.9031004507042254,3.311298888888889
Kepler-1464 b,3.1303396226415097,1.0488553521126762,3.181572222222222
Kepler-1464 c,1.8824339622641508,1.3793306056338028,2.1940497333333333
Kepler-1465 b,3.3418490566037735,0.9587219436619718,3.2473244444444442
Kepler-1466 b,2.9188301886792454,1.1499004084507043,3.1062146666666663
Kepler-1468 b,3.2572452830188676,1.0005819014084507,3.2334735555555554
Kepler-1468 c,2.1785471698113206,1.4685767605633804,2.6200395555555556
Kepler-147 b,2.876528301886792,1.1748520845070423,3.094231333333333
Kepler-147 c,4.589754716981132,0.6344069577464789,3.6279891111111113
Kepler-1470 b,2.0093396226415097,1.445475633802817,2.3974593333333334
Kepler-1471 b,2.665018867924528,1.2851500985915494,2.998263111111111
Kepler-1472 b,3.5956603773584903,0.8667123802816902,3.322069333333333
Kepler-1473 b,2.242,1.5208074647887326,2.7438808888888886
Kepler-1474 b,4.082132075471698,0.7381787042253523,3.480649777777778
Kepler-1476 b,3.1514905660377357,1.0374852253521127,3.1856606666666667
Kepler-1477 b,2.2208490566037735,1.5180084507042253,2.7154928888888885
Kepler-1478 b,3.2572452830188676,1.0005819014084507,3.2334735555555554
Kepler-1479 b,3.4476037735849054,0.9245378591549297,3.289820666666667
Kepler-148 b,3.4053018867924525,0.9365790704225353,3.270546888888889
Kepler-1480 b,3.1514905660377357,1.0374852253521127,3.1856606666666667
Kepler-1481 b,2.326603773584906,1.5327592957746479,2.8585904444444443
Kepler-1482 b,1.903584905660377,1.3818111830985917,2.220696133333333
Kepler-1483 b,2.876528301886792,1.1622192676056338,3.0775506666666668
Kepler-1484 b,3.9763773584905655,0.7651796338028168,3.4519286666666664
Kepler-1485 b,2.77077358490566,1.2283520563380281,3.047579111111111
Kepler-1486 b,4.378245283018868,0.6771232676056338,3.5754153333333334
Kepler-1487 b,4.018679245283019,0.755168338028169,3.465754222222222
Kepler-1488 b,3.511056603773585,0.9031004507042254,3.311298888888889
Kepler-1488 c,3.1091886792452827,1.060402704225352,3.1774228888888887
Kepler-1489 b,3.3418490566037735,0.9587219436619718,3.2473244444444442
Kepler-149 c,3.0457358490566033,1.0748574366197183,3.13372
Kepler-1491 b,2.855377358490566,1.1740309436619718,3.070406
Kepler-1492 b,2.8130754716981135,1.200781,3.0591855555555556
Kepler-1493 b,2.665018867924528,1.2851500985915494,2.998263111111111
Kepler-1496 b,4.18788679245283,0.7164063802816901,3.5177680000000002
Kepler-1497 b,3.1303396226415097,1.0488553521126762,3.181572222222222
Kepler-1498 b,2.5169622641509433,1.3822291830985918,2.936697777777778
Kepler-1499 b,2.242,1.5208074647887326,2.7438808888888886
Kepler-150 b,2.3689056603773584,1.4928178873239437,2.872392
Kepler-1500 b,2.2631509433962265,1.5252567605633802,2.7738153333333333
Kepler-1501 b,2.9399811320754714,1.1370929154929579,3.111251111111111
Kepler-1503 b,4.293641509433962,0.6913536197183099,3.542977777777778
Kepler-1504 b,4.018679245283019,0.755168338028169,3.465754222222222
Kepler-1505 b,1.7555283018867924,1.3115797183098592,1.9952518222222222
Kepler-1506 b,2.495811320754717,1.4002626760563381,2.9309542222222222
Kepler-1507 b,1.586320754716981,1.2353130422535212,1.7497340888888888
Kepler-1508 b,2.5169622641509433,1.3822291830985918,2.936697777777778
Kepler-1509 b,3.4899056603773584,0.9054721690140846,3.2956704444444447
Kepler-151 c,3.934075471698113,0.7802525915492958,3.448679555555555
Kepler-1511 b,3.172641509433962,1.026289028169014,3.1896893333333334
Kepler-1512 b,2.2208490566037735,1.5180084507042253,2.7154928888888885
Kepler-1514 c,2.2208490566037735,1.4987932394366197,2.6982515555555557
Kepler-1516 b,3.2995471698113206,0.9793299436619719,3.240495333333333
Kepler-152 c,4.505150943396226,0.6510934788732394,3.607642888888889
Kepler-1521 b,4.71666037735849,0.6132197746478874,3.665516888888889
Kepler-1522 b,3.2572452830188676,1.0005819014084507,3.2334735555555554
Kepler-1523 b,2.9822830188679244,1.113194676056338,3.122676222222222
Kepler-1525 b,1.7132264150943395,1.3035221126760563,1.9411830666666665
Kepler-1526 b,4.589754716981132,0.6344069577464789,3.6279891111111113
Kepler-1528 b,2.749622641509434,1.242453309859155,3.041624888888889
Kepler-1529 b,3.9552264150943395,0.7726614929577464,3.4503131111111114
Kepler-1530 b,3.0880377358490563,1.07213061971831,3.173211111111111
Kepler-1530 c,3.1091886792452827,1.060402704225352,3.1774228888888887
Kepler-1531 b,2.093943396226415,1.454100281690141,2.5058475555555555
Kepler-1532 b,2.5381132075471697,1.3829009295774648,2.9620955555555555
Kepler-1534 b,3.574509433962264,0.8756055352112676,3.3194277777777774
Kepler-1537 b,2.2208490566037735,1.5180084507042253,2.7154928888888885
Kepler-154 b,4.272490566037735,0.6939614788732394,3.5321677777777776
Kepler-154 e,2.8342264150943395,1.1873049154929578,3.0648428888888892
Kepler-154 f,2.8342264150943395,1.1873049154929578,3.0648428888888892
Kepler-1540 b,4.695509433962264,0.6186395070422536,3.6651695555555555
Kepler-1541 b,2.1785471698113206,1.5151060563380283,2.6612213333333337
Kepler-1542 b,1.438264150943396,1.152113014084507,1.5320704222222223
Kepler-1542 c,1.226754716981132,1.0586352394366199,1.2526318222222221
Kepler-1542 d,1.6497735849056603,1.2455068028169014,1.8272161777777778
Kepler-1542 e,1.438264150943396,1.152113014084507,1.5320704222222223
Kepler-1544 b,3.3629999999999995,0.9486518169014084,3.2506695555555556
Kepler-1547 b,1.6920754716981132,1.3033657464788733,1.9171028444444445
Kepler-155 b,3.934075471698113,0.7802525915492958,3.448679555555555
Kepler-155 c,4.230188679245283,0.7070448873239437,3.530008666666667
Kepler-1552 b,4.653207547169812,0.6267123098591549,3.655771777777778
Kepler-1553 b,2.1785471698113206,1.4685767605633804,2.6200395555555556
Kepler-1555 b,3.0457358490566033,1.0748574366197183,3.13372
Kepler-1556 b,3.7014150943396227,0.8419594366197183,3.3705897777777776
Kepler-1557 b,2.876528301886792,1.1748520845070423,3.094231333333333
Kepler-1558 b,1.2902075471698113,1.0779985774647887,1.3294169333333334
Kepler-1559 b,1.3536603773584905,1.1394752535211268,1.434018311111111
Kepler-156 b,4.335943396226415,0.6860698450704226,3.5641855555555555
Kepler-1560 b,1.6709245283018868,1.2954830985915493,1.8874056000000001
Kepler-1561 b,2.051641509433962,1.448421971830986,2.450425777777778
Kepler-1563 b,1.4171132075471697,1.1516461408450704,1.5092340888888889
Kepler-1564 b,2.77077358490566,1.2283520563380281,3.047579111111111
Kepler-1565 b,2.242,1.5208074647887326,2.7438808888888886
Kepler-1566 b,1.480566037735849,1.213651915492958,1.6187037999999998
Kepler-1568 b,2.453509433962264,1.4352650704225354,2.9170664444444445
Kepler-1569 b,3.172641509433962,1.026289028169014,3.1896893333333334
Kepler-157 b,2.495811320754717,1.4002626760563381,2.9309542222222222
Kepler-157 c,4.230188679245283,0.7070448873239437,3.530008666666667
Kepler-157 d,2.749622641509434,1.242453309859155,3.041624888888889
Kepler-1570 b,2.0093396226415097,1.445475633802817,2.3974593333333334
Kepler-1571 b,2.876528301886792,1.1622192676056338,3.0775506666666668
Kepler-1572 b,1.776679245283019,1.3135457183098593,2.0208038444444445
Kepler-1573 b,2.2631509433962265,1.5252567605633802,2.7738153333333333
Kepler-1574 b,2.432358490566038,1.4542285915492958,2.9109615555555557
Kepler-1575 b,2.4746603773584903,1.4166338028169017,2.9230546666666664
Kepler-1576 b,1.9670377358490565,1.3906274084507042,2.302028
Kepler-1577 b,2.1362452830188676,1.4619454929577465,2.5633577777777776
Kepler-1578 b,1.9670377358490565,1.3906274084507042,2.302028
Kepler-1579 b,1.586320754716981,1.2353130422535212,1.7497340888888888
Kepler-158 b,3.997528301886792,0.7625118028169015,3.464235111111111
Kepler-158 c,3.5956603773584903,0.8667123802816902,3.322069333333333
Kepler-1580 b,3.9763773584905655,0.7651796338028168,3.4519286666666664
Kepler-1581 b,1.5017169811320754,1.216361,1.6436595555555555
Kepler-1582 b,2.8130754716981135,1.200781,3.0591855555555556
Kepler-1583 b,1.1421509433962262,0.9888530704225353,1.1271505333333331
Kepler-1584 b,3.0457358490566033,1.0748574366197183,3.13372
Kepler-1585 b,3.3841509433962265,0.938733661971831,3.2539693333333335
Kepler-1586 b,2.876528301886792,1.1622192676056338,3.0775506666666668
Kepler-1587 b,2.5169622641509433,1.3822291830985918,2.936697777777778
Kepler-1588 b,1.438264150943396,1.152113014084507,1.5320704222222223
Kepler-1589 b,2.051641509433962,1.448421971830986,2.450425777777778
Kepler-159 b,4.484,0.6570154929577465,3.6069982222222223
Kepler-1590 b,2.1573962264150945,1.464283943661972,2.5908073333333332
Kepler-1591 b,2.3900566037735844,1.4931771830985916,2.898387111111111
Kepler-1592 b,2.897679245283019,1.161670929577465,3.0994484444444446
Kepler-1594 b,2.0093396226415097,1.3972930563380284,2.3571631111111113
Kepler-1595 b,2.326603773584906,1.5327592957746479,2.8585904444444443
Kepler-1596 b,3.5956603773584903,0.8667123802816902,3.322069333333333
Kepler-1597 b,2.0093396226415097,1.3972930563380284,2.3571631111111113
Kepler-1598 b,1.7978301886792452,1.3142981830985916,2.045446644444444
Kepler-1599 b,3.0668867924528302,1.0631955070422534,3.138317333333333
Kepler-160 b,3.2360943396226416,1.0025848028169015,3.2156906666666667
Kepler-1600 c,3.6591132075471697,0.8530872676056339,3.3540157777777777
Kepler-1601 b,1.5440188679245281,1.2252921408450705,1.6961527333333333
Kepler-1602 b,2.5381132075471697,1.364511295774648,2.9423348888888885
Kepler-1603 b,2.432358490566038,1.4542285915492958,2.9109615555555557
Kepler-1604 b,2.665018867924528,1.2851500985915494,2.998263111111111
Kepler-1605 b,2.0304905660377357,1.4474657746478874,2.424363111111111
Kepler-1606 b,3.912924528301887,0.7779173943661973,3.425001333333333
Kepler-1607 b,1.734377358490566,1.308281704225352,1.9687327333333333
Kepler-1608 b,3.2572452830188676,1.0005819014084507,3.2334735555555554
Kepler-1609 b,4.18788679245283,0.7164063802816901,3.5177680000000002
Kepler-161 b,3.997528301886792,1.7886078873239437,5.305687333333333
Kepler-161 c,3.8706226415094336,1.9185160563380284,5.320544444444445
Kepler-1610 b,3.0457358490566033,1.0748574366197183,3.13372
Kepler-1611 b,1.5228679245283017,1.225976,1.6733845555555555
Kepler-1612 b,1.94588679245283,1.3874981126760564,2.2747113333333333
Kepler-1613 b,3.934075471698113,0.7753142816901409,3.437748666666667
Kepler-1614 b,2.8130754716981135,1.200781,3.0591855555555556
Kepler-1615 b,3.89177358490566,0.7855687887323943,3.423199555555555
Kepler-1616 b,1.9247358490566038,1.3831415774647888,2.2464511111111114
Kepler-1617 b,2.2631509433962265,1.5252567605633802,2.7738153333333333
Kepler-1618 b,2.3689056603773584,1.5131745070422535,2.891910222222222
Kepler-1619 b,1.438264150943396,1.152113014084507,1.5320704222222223
Kepler-162 b,2.3689056603773584,1.5131745070422535,2.891910222222222
Kepler-1620 b,3.0457358490566033,1.0748574366197183,3.13372
Kepler-1621 b,4.082132075471698,0.7381787042253523,3.480649777777778
Kepler-1622 b,2.77077358490566,1.2283520563380281,3.047579111111111
Kepler-1623 b,2.4746603773584903,1.4166338028169017,2.9230546666666664
Kepler-1626 b,3.807169811320754,0.8118685492957747,3.404376888888889
Kepler-1629 b,1.4594150943396227,1.1607827464788731,1.5604391555555555
Kepler-163 b,1.9881886792452828,1.392626929577465,2.328453333333333
Kepler-163 c,4.272490566037735,0.6939614788732394,3.5321677777777776
Kepler-1630 b,4.124433962264151,0.7328401267605634,3.503979111111111
Kepler-1631 b,2.5381132075471697,1.3829009295774648,2.9620955555555555
Kepler-1632 b,4.653207547169812,0.6267123098591549,3.655771777777778
Kepler-1633 b,2.9822830188679244,1.113194676056338,3.122676222222222
Kepler-1637 b,1.6709245283018868,1.2954830985915493,1.8874056000000001
Kepler-1638 b,3.532207547169811,0.8937969154929578,3.3140433333333332
Kepler-164 b,2.665018867924528,1.2851500985915494,2.998263111111111
Kepler-164 d,4.632056603773584,0.6262604225352113,3.637842444444444
Kepler-1643 b,4.378245283018868,0.6771232676056338,3.5754153333333334
Kepler-1644 b,3.553358490566038,0.8846328309859156,3.316752666666667
Kepler-1645 b,3.3629999999999995,0.9486518169014084,3.2506695555555556
Kepler-1646 b,2.326603773584906,1.5327592957746479,2.8585904444444443
Kepler-1649 b,1.9247358490566038,1.3704908873239439,2.2361542222222224
Kepler-1649 c,2.0093396226415097,1.3972930563380284,2.3571631111111113
Kepler-165 b,4.378245283018868,0.6771232676056338,3.5754153333333334
Kepler-165 c,4.209037735849056,0.7096928169014085,3.5189293333333334
Kepler-1650 b,1.8189811320754716,1.3189415211267608,2.073163222222222
Kepler-1651 b,3.468754716981132,0.9149326901408451,3.292764666666667
Kepler-1652 b,3.0245849056603773,1.086697971830986,3.1290517777777778
Kepler-1653 b,4.103283018867924,0.7311745352112676,3.482046222222222
Kepler-1655 b,4.166735849056604,0.6538031549295775,3.3435822222222225
Kepler-166 b,4.293641509433962,0.6913536197183099,3.542977777777778
Kepler-166 c,4.484,0.6570154929577465,3.6069982222222223
Kepler-166 d,3.2572452830188676,1.0005819014084507,3.2334735555555554
Kepler-1669 c,3.5956603773584903,0.8667123802816902,3.322069333333333
Kepler-167 b,3.2360943396226416,1.0025848028169015,3.2156906666666667
Kepler-167 c,3.1514905660377357,1.0374852253521127,3.1856606666666667
Kepler-167 d,2.326603773584906,1.5494715492957747,2.8741324444444447
Kepler-1671 b,2.495811320754717,1.409932957746479,2.9410575555555556
Kepler-1679 b,3.912924528301887,0.7779173943661973,3.425001333333333
Kepler-168 b,2.749622641509434,1.242453309859155,3.041624888888889
Kepler-1680 b,2.5592641509433958,1.3650404225352113,2.9674295555555554
Kepler-1683 b,3.532207547169811,0.8937969154929578,3.3140433333333332
Kepler-1686 b,2.6861698113207546,1.279852,3.0158231111111107
Kepler-1687 b,3.1303396226415097,1.039052971830986,3.1666702222222223
Kepler-1688 b,2.3900566037735844,1.475558591549296,2.8812366666666662
Kepler-1689 b,1.776679245283019,1.3457141830985917,2.0453987111111114
Kepler-169 b,2.1362452830188676,1.4619454929577465,2.5633577777777776
Kepler-169 c,2.2843018867924525,1.5286861971830987,2.8028844444444445
Kepler-169 d,2.3689056603773584,1.4928178873239437,2.872392
Kepler-169 e,4.145584905660376,0.725900676056338,3.5052333333333334
Kepler-1691 b,3.468754716981132,0.9149326901408451,3.292764666666667
Kepler-1692 b,2.093943396226415,1.4639252112676058,2.514299111111111
Kepler-1693 b,2.432358490566038,1.4521391549295775,2.9088695555555555
Kepler-1693 c,1.8401320754716979,1.3560182394366198,2.1265436
Kepler-1694 b,2.2208490566037735,1.5180084507042253,2.7154928888888885
Kepler-1695 b,2.1150943396226416,1.455400281690141,2.532290444444444
Kepler-1697 b,2.3689056603773584,1.510912676056338,2.889748
Kepler-1698 b,2.0304905660377357,1.415140281690141,2.397139111111111
Kepler-1699 b,2.961132075471698,1.1210067323943662,3.1113897777777777
Kepler-1701 b,4.18788679245283,0.7164063802816901,3.5177680000000002
Kepler-1702 b,3.0245849056603773,1.0975649436619719,3.1446579999999997
Kepler-1705 b,3.828320754716981,0.7534710422535211,3.2978744444444446
Kepler-1705 c,3.8706226415094336,0.8840729014084509,3.611747777777778
Kepler-171 b,4.420547169811321,0.664831323943662,3.5770442222222223
Kepler-171 d,3.574509433962264,0.8756055352112676,3.3194277777777774
Kepler-1711 b,3.6379622641509433,0.8555633943661972,3.3394644444444443
Kepler-1712 b,4.314792452830189,0.6887225211267606,3.5536495555555554
Kepler-1713 b,3.2360943396226416,1.0025848028169015,3.2156906666666667
Kepler-1716 b,4.568603773584905,0.6401057887323944,3.627454
Kepler-172 b,4.441698113207547,0.6622415070422536,3.5871517777777777
Kepler-172 d,4.25133962264151,0.7004575633802816,3.531093777777778
Kepler-173 b,2.432358490566038,1.4542285915492958,2.9109615555555557
Kepler-173 c,4.589754716981132,0.6344069577464789,3.6279891111111113
Kepler-1735 b,2.2631509433962265,1.4993170422535211,2.7501273333333334
Kepler-1739 b,4.589754716981132,0.6344069577464789,3.6279891111111113
Kepler-174 b,3.7014150943396227,0.8419594366197183,3.3705897777777776
Kepler-174 c,2.8130754716981135,1.200781,3.0591855555555556
Kepler-174 d,4.124433962264151,0.7328401267605634,3.503979111111111
Kepler-1741 b,2.4112075471698113,1.460661267605634,2.8920239999999997
Kepler-1742 b,4.103283018867924,0.7355267746478873,3.492394
Kepler-1743 b,3.0245849056603773,1.086697971830986,3.1290517777777778
Kepler-1745 b,3.6379622641509433,0.8618083802816902,3.35163
Kepler-1749 b,3.0457358490566033,1.0854995915492958,3.149195333333333
Kepler-1751 b,3.4476037735849054,0.9172002535211269,3.276739777777778
Kepler-1753 b,4.209037735849056,0.7096928169014085,3.5189293333333334
Kepler-1754 b,4.610905660377358,0.6287838028169015,3.628519333333333
Kepler-1756 b,2.77077358490566,1.2311790985915494,3.0510842222222223
Kepler-1759 b,1.7132264150943395,1.2736248169014086,1.9187926666666666
Kepler-176 b,2.707320754716981,1.2561502535211269,3.011293111111111
Kepler-176 e,2.7284716981132076,1.2567691971830988,3.0355664444444446
Kepler-1760 b,4.314792452830189,0.6887225211267606,3.5536495555555554
Kepler-1761 b,2.622716981132075,1.318342929577465,2.9885337777777776
Kepler-1763 b,2.1573962264150945,1.4942284507042254,2.6171640000000003
Kepler-1765 b,4.71666037735849,0.6103542676056338,3.6569424444444443
Kepler-1766 b,4.293641509433962,0.6951522676056339,3.552698
Kepler-1768 b,4.209037735849056,0.7137251549295774,3.528912222222222
Kepler-1777 b,4.018679245283019,0.755168338028169,3.465754222222222
Kepler-1781 b,4.484,0.6570154929577465,3.6069982222222223
Kepler-1782 b,4.209037735849056,0.7096928169014085,3.5189293333333334
Kepler-1783 b,2.495811320754717,1.398328605633803,2.9289293333333335
Kepler-1787 b,4.378245283018868,0.6735406056338029,3.565944
Kepler-1788 b,4.484,0.6570154929577465,3.6069982222222223
Kepler-179 b,3.0880377358490563,1.07213061971831,3.173211111111111
Kepler-179 c,3.7648679245283017,0.8282745070422535,3.400395333333333
Kepler-1794 b,3.3841509433962265,0.9464917887323945,3.2673877777777776
Kepler-1795 b,3.1303396226415097,1.0488553521126762,3.181572222222222
Kepler-1798 b,4.357094339622641,0.6797620422535212,3.565069111111111
Kepler-18 b,3.7648679245283017,1.2395945070422536,4.159892444444444
Kepler-180 b,2.8342264150943395,1.1873049154929578,3.0648428888888892
Kepler-1800 b,1.8824339622641508,1.3613001408450704,2.1796623777777775
Kepler-1802 b,3.1514905660377357,1.0374852253521127,3.1856606666666667
Kepler-1802 c,4.378245283018868,0.6771232676056338,3.5754153333333334
Kepler-1804 b,3.003433962264151,1.10870861971831,3.138479777777778
Kepler-1805 b,2.9188301886792454,1.1426455070422534,3.0964004444444444
Kepler-1806 b,4.441698113207547,0.6622415070422536,3.5871517777777777
Kepler-1809 b,2.855377358490566,1.1779056338028169,3.0754686666666666
Kepler-181 b,2.3900566037735844,1.4931771830985916,2.898387111111111
Kepler-181 c,3.7648679245283017,0.8170054647887325,3.377184222222222
Kepler-1812 b,4.378245283018868,0.6771232676056338,3.5754153333333334
Kepler-1813 b,2.665018867924528,1.2899158028169015,3.003817111111111
Kepler-1814 b,4.4628490566037735,0.6596357887323944,3.597135777777778
Kepler-1816 b,3.722566037735849,0.8335180422535211,3.3728144444444443
Kepler-1817 b,4.293641509433962,0.6913536197183099,3.542977777777778
Kepler-1818 b,3.2360943396226416,1.0025848028169015,3.2156906666666667
Kepler-1823 b,3.934075471698113,0.7753142816901409,3.437748666666667
Kepler-1824 b,4.484,0.6570154929577465,3.6069982222222223
Kepler-1825 b,2.6861698113207546,1.273646661971831,3.008503111111111
Kepler-1826 b,2.7919245283018865,1.2075541267605634,3.044735111111111
Kepler-1827 b,3.511056603773585,0.8961535211267606,3.2985386666666665
Kepler-1828 b,3.997528301886792,0.7578049436619718,3.453526444444444
Kepler-1829 b,4.674358490566037,0.6211873521126761,3.6561655555555554
Kepler-183 b,3.89177358490566,0.7855687887323943,3.423199555555555
