,P.Name,PSI_P_RADIUS,PSI_P_DENSITY,PSI_P_ESCAPE,PSI_P_TEMP_SURF,PSI_Interior,PSI_Surface,PSI_Global
1307,K2-138 b,0.877896,0.940286,0.87232,0.00319,0.9085556219935024,0.052751310884185616,0.21892350278431477
1308,K2-138 c,0.751935,0.666135,0.819706,0.005957,0.7077359827117737,0.06987838465505625,0.22238580717788076
1309,K2-138 d,0.740524,0.719988,0.785974,0.010994,0.7301838081688746,0.09295696937830966,0.26052960272585457
1311,K2-138 f,0.68307,0.107988,0.897415,0.036513,0.27159411473741474,0.18101744085860896,0.22172792246811457
1316,K2-141 b,0.877896,0.79944,0.7839,0.00028,0.8377500690778844,0.014815262400646166,0.111406853916392
1318,K2-146 b,0.785996,0.789033,0.815317,0.070414,0.78751303599877,0.2396032788548604,0.4343854343394251
1319,K2-146 c,0.766904,0.825064,0.780115,0.118152,0.7954526270344452,0.3035986618547585,0.4914248194144348
1320,K2-147 b,0.907256,0.890265,0.850215,0.007864,0.8987203474051313,0.08176851937023197,0.2710849168345928
1321,K2-148 b,0.915737,0.989949,0.900909,0.035237,0.9521202273941038,0.17817219320926597,0.4118754048419407
1322,K2-148 c,0.838121,0.819975,0.866318,0.06449,0.8289983516117508,0.23636591932848527,0.44265896297320173
1323,K2-148 d,0.854252,0.855648,0.87308,0.099566,0.85494971506867,0.2948373844681166,0.5020668659079268
1324,K2-149 b,0.854252,0.855648,0.87308,0.216361,0.85494971506867,0.4346268075947456,0.609576956023055
1325,K2-15 b,0.729577,0.591442,0.822227,0.040588,0.6568884837124183,0.18268155209544285,0.34641219343176505
1326,K2-150 b,0.794346,0.725209,0.848233,0.29583,0.7589906905318404,0.5009318999524786,0.6166057481522196
1327,K2-151 b,0.882391,0.915082,0.886232,0.084262,0.8985878482719427,0.2732685140736122,0.4955358373133857
1328,K2-152 b,0.753396,0.637765,0.832415,0.447342,0.6931735712936552,0.610224705276671,0.6503780733144747
1329,K2-153 b,0.794346,0.725209,0.848233,0.142597,0.7589906905318404,0.3477865453133574,0.5137769459454835
1330,K2-154 b,0.794346,0.718529,0.850693,0.029403,0.755487019765396,0.15815475420928704,0.3456643804607339
1331,K2-154 c,0.782723,0.69486,0.845644,0.081147,0.737484171884387,0.26195700728936416,0.4395328731620754
1332,K2-155 b,0.824674,0.786314,0.86222,0.090346,0.8052656155803499,0.2791023613658616,0.47407967140050394
1334,K2-155 d,0.808228,0.747524,0.856604,0.724658,0.7772836209981527,0.7878736836777835,0.7825607386894776
1335,K2-156 b,0.972948,0.983791,0.961506,0.002073,0.9783544786364501,0.0446452902107266,0.20899502297348718
1336,K2-157 b,0.999341,0.988827,0.99553,0.00013,0.9940700996443863,0.011376242789251643,0.10634276093411395
1338,K2-158 c,0.928513,0.975857,0.904837,0.009056,0.9518907030962116,0.09052184196093228,0.29354198982386825
1339,K2-159 b,0.756341,0.641243,0.834589,0.035,0.6964182449239825,0.17091113187852922,0.34500091376808933
1340,K2-16 b,0.790976,0.715463,0.847813,0.044314,0.752272598123845,0.19382978430055584,0.38185446891396146
1344,K2-162 b,0.893912,0.945338,0.889747,0.049503,0.9192654579913248,0.209869353982424,0.4392330222182714
1345,K2-163 b,0.730921,0.593236,0.82312,0.025281,0.6584896736897246,0.14425427799548962,0.30820440043191594
1347,K2-165 b,0.928513,0.979757,0.906148,0.003626,0.9537909159459426,0.05732096168069758,0.23382089843368326
1348,K2-165 c,0.869091,0.883092,0.881293,0.009151,0.8760635304428555,0.08980374292310984,0.28048847404519534
1350,K2-166 b,0.766904,0.66656,0.837463,0.003761,0.7149737968904875,0.05612217336311914,0.2003144612332706
1351,K2-167 b,0.756341,0.643793,0.833596,0.005899,0.6978015773936026,0.07012405296330211,0.22120731174856031
1352,K2-168 b,0.815425,0.768003,0.857771,0.036237,0.7913588606157134,0.176303850573378,0.37352324467415865
1353,K2-169 b,0.928513,0.980541,0.906411,0.010627,0.9541724506256717,0.0981449422894527,0.3060183002711475
1354,K2-17 b,0.760819,0.651591,0.835936,0.217867,0.7040900603111793,0.4267585599750754,0.5481573316404359
1355,K2-170 b,0.896267,0.943721,0.893111,0.007418,0.9196879848660632,0.08139470128945742,0.2736014049811811
1356,K2-170 c,0.824674,0.786314,0.86222,0.015138,0.8052656155803499,0.114246603275546,0.30331314068903537
1358,K2-172 b,0.848103,0.83382,0.873344,0.037349,0.8409311764110069,0.18060599396476298,0.38971426837064527
1360,K2-173 b,0.860526,0.86786,0.876328,0.00668,0.8641852199384111,0.07651059429909036,0.25713678220351505
1362,K2-175 b,0.787646,0.70587,0.847403,0.004698,0.745637768638365,0.06309595307149263,0.21690257181125988
1363,K2-176 b,0.882391,0.915676,0.88603,0.012579,0.8988794475990649,0.10557164093638026,0.30805223304988444
1364,K2-177 b,0.776288,0.682369,0.842667,0.011073,0.7278151319339273,0.09659633373477484,0.26514953023060184
1367,K2-18 b,0.743332,0.793269,0.763238,0.868278,0.7678946752699878,0.8140655773118035,0.7906431699182145
1368,K2-18 c,0.710201,0.55534,0.813717,0.229952,0.6280151457886982,0.43256889807752014,0.521209957301096
1372,K2-183 b,0.972948,0.983791,0.961506,0.00016,0.9783544786364501,0.012403264086521742,0.11015801817734007
1373,K2-183 c,0.751935,0.635998,0.831354,0.019969,0.6915411456522309,0.12884606329259735,0.29850017457640227
1374,K2-183 d,0.751935,0.635998,0.831354,0.055183,0.6915411456522309,0.2141882531372811,0.38486359916183993
1375,K2-184 b,0.88695,0.927095,0.887598,0.117776,0.9068003695687381,0.323322968636625,0.5414696551513788
1376,K2-185 b,0.958439,0.977655,0.941756,0.018051,0.9679993184630865,0.1303826581873525,0.35526092420186434
1377,K2-185 c,0.740524,0.612302,0.827011,0.14673,0.6733678981418701,0.3483494280603888,0.48432150705078814
1379,K2-187 b,0.947253,0.957458,0.92137,0.000465,0.9523418308958186,0.02069872097497814,0.14040034839882828
1380,K2-187 c,0.901027,0.957871,0.894037,0.003641,0.9290143343980221,0.057054261164263625,0.23022646776617428
1381,K2-187 d,0.739131,0.61051,0.82605,0.013503,0.6717491100180185,0.1056132243140034,0.2663561327228362
1382,K2-187 e,0.808228,0.747524,0.856604,0.034216,0.7772836209981527,0.17120035766317782,0.3647893007211337
1383,K2-188 b,0.913239,0.990209,0.897818,0.000611,0.9509455699202768,0.023421502897978175,0.14923998935173932
1385,K2-189 b,0.875672,0.897864,0.884081,0.003255,0.8866985759591587,0.05364404584853756,0.21809653610863716
1386,K2-189 c,0.726909,0.585789,0.821312,0.012641,0.6525452445623982,0.10189310571378223,0.25785628087603824
1390,K2-190 b,0.91076,0.981152,0.897881,0.015229,0.9453010078911374,0.11693515189625402,0.33247393423459853
1391,K2-190 c,0.972948,0.995099,0.965258,0.045117,0.9839611688740567,0.20868527783722549,0.45314259334951473
1392,K2-191 b,0.864779,0.874715,0.879033,0.004841,0.8697328112615966,0.0652334174560861,0.238192450661819
1393,K2-192 b,0.875672,0.897864,0.884081,0.008826,0.8866985759591587,0.08833401896211901,0.27986719854684694
1401,K2-198 c,0.896267,0.946964,0.892016,0.006518,0.9212668361490063,0.07625064123009065,0.26504185895887955
1402,K2-198 d,0.73363,0.596794,0.824944,0.020529,0.6616842012773163,0.13013560379849934,0.2934427935001153
1403,K2-199 b,0.838121,0.84492,0.753033,0.01306,0.841513633472447,0.09916960713847767,0.2888815958712764
1405,K2-200 b,0.9083,0.973573,0.897473,0.005787,0.9403703291257121,0.07206716486028848,0.2603263788762607
1406,K2-201 b,0.901027,0.957871,0.894037,0.000908,0.9290143343980221,0.028491851396495807,0.16269400222774935
1408,K2-202 b,0.751935,0.635998,0.831354,0.006478,0.6915411456522309,0.07338604235138996,0.2252764253146861
1409,K2-203 b,0.9083,0.977739,0.896073,0.035655,0.9423801428829027,0.1787441826046375,0.4104204774891793
1411,K2-205 b,0.794346,0.721877,0.849459,0.032505,0.7572450775290652,0.1661675804571999,0.3547246570879018
1414,K2-208 b,0.846081,0.833022,0.871218,0.006266,0.8395261084576227,0.0738853976642205,0.24905565717904696
1415,K2-209 b,0.957454,0.949273,0.931048,0.004871,0.9533547246130372,0.06734340953649437,0.25338144693952547
1416,K2-21 b,0.81909,0.774532,0.859787,0.102876,0.7964994763840086,0.2974078805479102,0.4867085587175227
1417,K2-21 c,0.72824,0.589639,0.821346,0.177074,0.6552852091723115,0.3813646832154231,0.49990262673019714
1418,K2-210 b,0.957454,0.931663,0.925119,0.000296,0.9444704685706166,0.01654796736762555,0.12501626491618031
1419,K2-211 b,0.923344,0.989914,0.903317,0.00055,0.9560497646127004,0.022289556971819786,0.14597919610762927
1421,K2-213 b,0.877896,0.905505,0.884127,0.005703,0.8915936392101504,0.07100828318583685,0.25161584532720754
1422,K2-214 b,0.734994,0.600732,0.824997,0.006951,0.6644805607450078,0.07572683901365486,0.22431899708058683
1423,K2-215 b,0.776288,0.685311,0.841556,0.011117,0.7293824138049944,0.09672423714871056,0.2656105373756343
1424,K2-216 b,0.834217,0.789006,0.729433,0.006421,0.8112966278137732,0.06843748456072885,0.2356334026410018
1427,K2-219 b,0.913239,0.988786,0.898296,0.002318,0.9502620364162719,0.045631678996065884,0.208235569026752
1428,K2-219 c,0.893912,0.944069,0.890176,0.005241,0.9186482503809607,0.06830382431460189,0.25049388954810364
1431,K2-220 b,0.740524,0.612302,0.827011,0.023975,0.6733678981418701,0.14081047093522556,0.3079240991705906
1432,K2-221 b,0.846081,0.833022,0.871218,0.001924,0.8395261084576227,0.04094170773184724,0.18539588066008122
1433,K2-222 b,0.740524,0.612302,0.827011,0.017969,0.6733678981418701,0.12190389927725856,0.2865068453486336
1434,K2-223 b,0.96495,0.955363,0.942247,0.00015,0.9601445343540731,0.011888525980961642,0.10683961457318496
1435,K2-223 c,0.880135,0.90912,0.885568,0.004948,0.8945101068182517,0.06619509395718084,0.24333553083444687
1436,K2-224 b,0.869091,0.886377,0.880167,0.007315,0.8776914453878424,0.0802397757038241,0.26537853099880865
1437,K2-224 c,0.737745,0.606493,0.825992,0.023349,0.6689074512105542,0.13887435763307782,0.30478532215781823
1439,K2-226 b,0.873463,0.897616,0.881533,0.004868,0.8854571498429498,0.06550803495755311,0.24084135426734193
1440,K2-227 b,0.848103,0.83382,0.873344,0.03043,0.8409311764110069,0.16302103520711675,0.3702559532491826
1441,K2-228 b,0.944512,0.956262,0.917636,0.013376,0.9503688411053889,0.11078943603069744,0.32448548184350795
1442,K2-229 b,0.999341,0.548484,0.836881,0.000444,0.7403529894881226,0.01927628501553139,0.11946235908215509
1444,K2-230 b,0.799474,0.733236,0.851395,0.000975,0.7656390258235274,0.0288116317656602,0.14852376805564244
1445,K2-231 b,0.726909,0.585789,0.821312,0.028486,0.6525452445623982,0.15295716273519197,0.3159295319602243
1452,K2-239 b,0.972948,0.983791,0.961506,0.190578,0.9783544786364501,0.4280676237091518,0.647149037560214
1453,K2-239 c,0.999341,0.988827,0.99553,0.300854,0.9940700996443863,0.547274321177232,0.7375832420720151
1454,K2-239 d,0.972948,0.983791,0.961506,0.399474,0.9783544786364501,0.6197553128808175,0.7786786153578908
1457,K2-240 b,0.794346,0.725209,0.848233,0.084228,0.7589906905318404,0.26729191743111125,0.4504132291403293
1458,K2-240 c,0.824674,0.786314,0.86222,0.355075,0.8052656155803499,0.553310732319553,0.6675043876024479
1461,K2-243 b,0.768446,0.665493,0.839716,0.006936,0.7151191745981924,0.07631690622660224,0.23361438951540517
1462,K2-243 c,0.792656,0.720317,0.848022,0.021,0.7556213284125852,0.13344834955892113,0.31754750694688033
1463,K2-244 b,0.834217,0.808988,0.865538,0.045559,0.8215056557297704,0.1985775559875788,0.4038967508470341
1466,K2-247 b,0.776288,0.685311,0.841556,0.011552,0.7293824138049944,0.09859845288847081,0.26817154503271007
1467,K2-247 c,0.766904,0.66656,0.837463,0.04973,0.7149737968904875,0.2040760519757279,0.38198040491039154
1471,K2-250 b,0.73363,0.596794,0.824944,0.009034,0.6616842012773163,0.08632811880262421,0.2390019923299546
1472,K2-251 b,0.744747,0.619935,0.829052,0.168652,0.6794812222902117,0.3739268349610656,0.5040597810443272
1473,K2-252 b,0.836163,0.814462,0.865925,0.047858,0.825241170389602,0.20357170395219468,0.40987284763413484
1475,K2-254 b,0.85633,0.861397,0.873564,0.022725,0.858859763296663,0.14089620967222644,0.34786503889940623
1476,K2-254 c,0.766904,0.66656,0.837463,0.095146,0.7149737968904875,0.2822786825071989,0.449245880797383
1479,K2-257 b,0.945779,0.928314,0.909749,0.018983,0.9370058092701453,0.13141447890928915,0.35090758065367145
1481,K2-259 b,0.749037,0.630007,0.830226,0.018591,0.6869487268049923,0.12423659511593192,0.2921372465768047
1485,K2-263 b,0.737745,0.970267,0.678856,0.189865,0.8460553338375688,0.3590139195630164,0.5511312380624255
1486,K2-264 b,0.760819,0.651591,0.835936,0.133604,0.7040900603111793,0.33419215033270905,0.48507872689211984
1488,K2-265 b,0.840091,0.862535,0.761292,0.00239,0.8512390326371319,0.04265545545413857,0.19055180040471195
1490,K2-266 c,0.897894,0.895258,0.8407,0.052894,0.8965750312450151,0.21087433651347903,0.43481566766659213
1493,K2-268 b,0.880135,0.90912,0.885568,0.004167,0.8945101068182517,0.060746702429020784,0.23310628322428362
1495,K2-268 d,0.882391,0.915082,0.886232,0.012459,0.8985878482719427,0.10507884890880752,0.3072825682329831
1496,K2-268 e,0.915737,0.989949,0.900909,0.019154,0.9521202273941038,0.13136213680509312,0.3536559734626868
1497,K2-268 f,0.760819,0.651591,0.835936,0.129214,0.7040900603111793,0.32865579913337906,0.48104394958614716
1498,K2-269 b,0.866928,0.881068,0.87941,0.0012,0.8739694039862036,0.03248525819506442,0.16849665202335146
1500,K2-270 b,0.905858,0.97017,0.895687,0.003165,0.9374626690487468,0.053243303381739944,0.22341353875094072
1505,K2-274 b,0.7811,0.693255,0.844311,0.051735,0.7358678417351855,0.20899863536635832,0.39216753401147464
1506,K2-275 b,0.74617,0.621697,0.830063,0.004504,0.6810959187148312,0.061144122791974044,0.2040710966477419
1507,K2-275 c,0.763845,0.660372,0.836174,0.052419,0.7102266190026955,0.20935951114291418,0.38560692130081003
1509,K2-277 b,0.782723,0.69486,0.845644,0.008186,0.737484171884387,0.08320121263539372,0.2477086542698703
1511,K2-279 b,0.944512,0.956262,0.917636,0.011826,0.9503688411053889,0.10417275716808114,0.3146466947301089
1512,K2-28 b,0.749037,0.630007,0.830226,0.068279,0.6869487268049923,0.23809032121024998,0.4044203790858874
1515,K2-282 b,0.726909,0.585789,0.821312,0.006354,0.6525452445623982,0.07223999202657763,0.21711716483080926
1522,K2-286 b,0.779487,0.691616,0.843001,0.457156,0.7342381636717068,0.6207922077120491,0.6751365273870166
1524,K2-288 B b,0.808228,0.747524,0.856604,0.54307,0.7772836209981527,0.6820527357030394,0.7281129171488132
1529,K2-291 b,0.862645,0.752434,0.749545,0.00212,0.8056571404325789,0.039862706882498586,0.17920846642069088
1531,K2-293 b,0.732272,0.595021,0.824025,0.030032,0.6600887953237807,0.15731216990430205,0.3222421460980867
1532,K2-294 b,0.85014,0.84426,0.872134,0.001343,0.8471948987098542,0.03422390921563461,0.17027718960975016
1534,K2-3 b,0.796045,0.900685,0.788725,0.127141,0.8467501348243175,0.31666904683754615,0.5178219366774455
1535,K2-3 c,0.869091,0.706101,0.943995,0.357267,0.7833683834512342,0.5807394094299094,0.6744871328435648
1540,K2-315 b,0.986166,0.963045,0.970821,0.204673,0.9745369338665416,0.44575873130315685,0.6590966145023186
1541,K2-316 b,0.915737,0.989949,0.900909,0.025009,0.9521202273941038,0.15010274208354757,0.3780421364412515
1542,K2-316 c,0.82094,0.779785,0.860109,0.326572,0.8000979301935482,0.5299882228389607,0.6511854421901717
1544,K2-318 b,0.85014,0.84426,0.872134,0.237887,0.8471948987098542,0.4554880249336968,0.6211981416160667
1549,K2-32 e,0.944512,0.910183,0.902058,0.012162,0.9271886354437268,0.10474172710052093,0.3116333406815632
1551,K2-321 b,0.801204,0.734713,0.852913,0.052019,0.7672385512029488,0.2106363723268135,0.4020054043600276
1552,K2-322 b,0.806457,0.749776,0.85368,0.06615,0.7776002209567587,0.2376361336160812,0.4298673167468941
1553,K2-323 b,0.779487,0.691616,0.843001,0.464728,0.7342381636717068,0.6259122691943336,0.6779149468427721
1554,K2-324 b,0.734994,0.600732,0.824997,0.040736,0.6644805607450078,0.18332233304210374,0.3490188055920485
1555,K2-325 b,0.76537,0.662104,0.837335,0.287058,0.71186693874628,0.49026901842763837,0.5907675560744907
1556,K2-326 b,0.754865,0.642032,0.832511,0.005735,0.696166277321733,0.06909739926364812,0.21932459784070588
1560,K2-331 b,0.826558,0.787475,0.864047,0.01159,0.8067798714953169,0.10007149809011555,0.2841402301144407
1562,K2-332 b,0.76537,0.662104,0.837335,0.899677,0.71186693874628,0.8679464504190336,0.7860422270180512
1565,K2-335 b,0.763845,0.660372,0.836174,0.007976,0.7102266190026955,0.08166592817081061,0.24083462386557253
1566,K2-336 b,0.941793,0.955399,0.914043,0.076561,0.948571605313484,0.26453741913574347,0.5009318160539198
1568,K2-338 b,0.991182,0.991984,0.991815,0.020387,0.9915829189170213,0.14219751195080735,0.3755004979529582
1569,K2-339 b,0.806457,0.749776,0.85368,0.121804,0.7776002209567587,0.32246184071917716,0.5007458423126
1573,K2-342 b,0.789307,0.710648,0.847607,0.013488,0.7489455527179529,0.10692297796077324,0.2829831953086275
1574,K2-343 b,0.852189,0.849935,0.872603,0.044292,0.851061253797281,0.19659433378406407,0.4090401205257337
1575,K2-343 c,0.790976,0.715463,0.847813,0.158919,0.752272598123845,0.3670607499406604,0.5254804887216533
1576,K2-344 b,0.862645,0.869989,0.878118,0.035569,0.8663092178344866,0.17673080982669662,0.39128446126599625
1577,K2-345 b,0.777883,0.686974,0.842833,0.192315,0.7310166865687814,0.40260331393941606,0.5425032170942424
1578,K2-346 b,0.756341,0.641243,0.834589,0.173273,0.6964182449239825,0.38027850293830706,0.5146191675390797
1579,K2-347 b,0.737745,0.606493,0.825992,0.054333,0.6689074512105542,0.21184575364165315,0.3764375155563234
1582,K2-349 b,0.905858,0.97017,0.895687,0.018759,0.9374626690487468,0.12962327118615702,0.34859285388114924
1583,K2-35 b,0.918253,0.996881,0.901612,0.009939,0.9567596191797604,0.09466320123469309,0.3009483815600974
1584,K2-35 c,0.804695,0.744716,0.853421,0.027285,0.7741248230227474,0.15259617290417213,0.3436982475128304
1585,K2-350 b,0.873463,0.897616,0.881533,0.003823,0.8854571498429498,0.05805256806550422,0.22672243263591102
1588,K2-352 b,0.9083,0.977047,0.896305,0.003601,0.9420465965651593,0.05681192044808906,0.2313427679925458
1589,K2-352 c,0.806457,0.749776,0.85368,0.011941,0.7776002209567587,0.10096431488402227,0.2801961340963924
1590,K2-352 d,0.760819,0.651591,0.835936,0.027416,0.7040900603111793,0.15138699209641493,0.32648135688809676
1592,K2-354 b,0.869091,0.886377,0.880167,0.089607,0.8776914453878424,0.28083647264733974,0.4964753464125554
1593,K2-355 b,0.757825,0.645534,0.834698,0.008308,0.6994296273035623,0.08327467192370079,0.24133953830116703
1594,K2-356 b,0.753396,0.637765,0.832415,0.0764,0.6931735712936552,0.25218347685762443,0.4180991763620808
1597,K2-36 b,0.893912,0.85314,0.821508,0.002582,0.8732880874488098,0.04605576680503757,0.200549127420589
1600,K2-366 b,0.744747,0.622269,0.828126,0.029989,0.6807591137421518,0.1575901983436787,0.32753772875638715
1601,K2-367 b,0.737745,0.608707,0.825103,0.200728,0.6701272608355818,0.40696593835848227,0.5222250180961766
1602,K2-368 b,0.915737,0.991406,0.90042,0.022893,0.9528206317151198,0.14357337866053024,0.3698644040088212
